cod_istat 	 cod_istat_reg 	 cod_istat_pro 	name                                      	WKT_southernmost                       	WS_EPGS_4326	S_EPGS_4326
1279	1	1	 Traves                                                                         	 POINT(7.4312245 45.2459145)	7.4312245	45.2459145
1280	1	1	 Trofarello                                                                     	 POINT(7.7533267 44.9526333)	7.7533267	44.9526333
1281	1	1	 Usseaux                                                                        	 POINT(6.9941732 45.010932)	6.9941732	45.010932
1282	1	1	 Usseglio                                                                       	 POINT(7.1390317 45.1863712)	7.1390317	45.1863712
1283	1	1	 Vaie                                                                           	 POINT(7.2933558 45.0784804)	7.2933558	45.0784804
1284	1	1	 Val della Torre                                                                	 POINT(7.4554912 45.1171693)	7.4554912	45.1171693
1285	1	1	 Valgioie                                                                       	 POINT(7.3519752 45.0602039)	7.3519752	45.0602039
1286	1	1	 Vallo Torinese                                                                 	 POINT(7.5027321 45.2153805)	7.5027321	45.2153805
1287	1	1	 Valperga                                                                       	 POINT(7.6481484 45.3427332)	7.6481484	45.3427332
1288	1	1	 Valprato Soana                                                                 	 POINT(7.5530761 45.5146751)	7.5530761	45.5146751
1289	1	1	 Varisella                                                                      	 POINT(7.4610757 45.1762369)	7.4610757	45.1762369
1290	1	1	 Vauda Canavese                                                                 	 POINT(7.6620674 45.2545708)	7.6620674	45.2545708
1291	1	1	 Venaus                                                                         	 POINT(7.0312273 45.1453115)	7.0312273	45.1453115
1292	1	1	 Venaria Reale                                                                  	 POINT(7.6464241 45.1120354)	7.6464241	45.1120354
1293	1	1	 Verolengo                                                                      	 POINT(7.9729543 45.1713258)	7.9729543	45.1713258
1294	1	1	 Verrua Savoia                                                                  	 POINT(8.1290684 45.1229674)	8.1290684	45.1229674
1295	1	1	 Vestignè                                                                       	 POINT(7.9401555 45.3678472)	7.9401555	45.3678472
1296	1	1	 Vialfrè                                                                        	 POINT(7.8319301 45.3557695)	7.8319301	45.3557695
1297	1	1	 Vico Canavese                                                                  	 POINT(7.7995692 45.4739305)	7.7995692	45.4739305
1298	1	1	 Vidracco                                                                       	 POINT(7.7399788 45.4165137)	7.7399788	45.4165137
1299	1	1	 Vigone                                                                         	 POINT(7.5073971 44.8119478)	7.5073971	44.8119478
1300	1	1	 Villafranca Piemonte                                                           	 POINT(7.4698726 44.7559032)	7.4698726	44.7559032
1301	1	1	 Villanova Canavese                                                             	 POINT(7.5439429 45.2199461)	7.5439429	45.2199461
1302	1	1	 Villarbasse                                                                    	 POINT(7.4712193 45.027521)	7.4712193	45.027521
1303	1	1	 Villar Dora                                                                    	 POINT(7.3838571 45.0971482)	7.3838571	45.0971482
1304	1	1	 Villareggia                                                                    	 POINT(7.9870049 45.261399)	7.9870049	45.261399
1305	1	1	 Villar Focchiardo                                                              	 POINT(7.1719266 45.0482136)	7.1719266	45.0482136
1306	1	1	 Villar Pellice                                                                 	 POINT(7.095942 44.7208916)	7.095942	44.7208916
1307	1	1	 Villar Perosa                                                                  	 POINT(7.2436907 44.8930313)	7.2436907	44.8930313
1308	1	1	 Villastellone                                                                  	 POINT(7.7068872 44.8852997)	7.7068872	44.8852997
1309	1	1	 Vinovo                                                                         	 POINT(7.6399119 44.9259623)	7.6399119	44.9259623
1310	1	1	 Virle Piemonte                                                                 	 POINT(7.5833831 44.8435365)	7.5833831	44.8435365
1311	1	1	 Vische                                                                         	 POINT(7.9411552 45.3116566)	7.9411552	45.3116566
1312	1	1	 Vistrorio                                                                      	 POINT(7.7528717 45.4179694)	7.7528717	45.4179694
1313	1	1	 Viù                                                                            	 POINT(7.3942847 45.1766134)	7.3942847	45.1766134
1314	1	1	 Volpiano                                                                       	 POINT(7.8142131 45.162708)	7.8142131	45.162708
1315	1	1	 Volvera                                                                        	 POINT(7.5167446 44.9331426)	7.5167446	44.9331426
1316	1	1	 Mappano                                                                        	 POINT(7.6967457 45.1309003)	7.6967457	45.1309003
2002	1	2	 Alagna Valsesia                                                                	 POINT(7.8933115 45.8196423)	7.8933115	45.8196423
2003	1	2	 Albano Vercellese                                                              	 POINT(8.3710084 45.405575)	8.3710084	45.405575
2004	1	2	 Alice Castello                                                                 	 POINT(8.1169343 45.3447233)	8.1169343	45.3447233
2006	1	2	 Arborio                                                                        	 POINT(8.357607 45.4669335)	8.357607	45.4669335
2007	1	2	 Asigliano Vercellese                                                           	 POINT(8.3941655 45.2409709)	8.3941655	45.2409709
2008	1	2	 Balmuccia                                                                      	 POINT(8.1486867 45.7972274)	8.1486867	45.7972274
